"","iso3c","year","SN.ITK.SVFI.ZS"
"1015","COG",1999,14.6
"1016","COG",2000,13.9
"1017","COG",2001,14.7
"1018","COG",2002,18.2
"1019","COG",2003,21.4
"1020","COG",2004,22.3
"1021","COG",2005,19.4
"1022","COG",2006,17.5
"1023","COG",2007,17.6
"1024","COG",2008,18.3
"1025","COG",2009,18.2
"1026","COG",2010,16.2
"1027","COG",2011,17.8
"1028","COG",2012,21.5
"1029","COG",2013,31.1
"1030","COG",2014,40.4
"1031","COG",2015,41.7
"1032","COG",2016,45
"1033","COG",2017,49.9
"1034","COG",2018,49.4
"1035","COG",2019,52.5
"1036","COG",2020,52.9
"1037","COG",2021,52.8
"1038","COG",2022,48.1
"1039","COG",2023,41.8
"1040","COG",2024,41.4
"1041","CRI",1999,8.1
"1042","CRI",2000,7.6
"1043","CRI",2001,7.3
"1044","CRI",2002,7.3
"1045","CRI",2003,7.2
"1046","CRI",2004,6.9
"1047","CRI",2005,7.3
"1048","CRI",2006,7.2
"1049","CRI",2007,6.4
"1050","CRI",2008,5.8
"1051","CRI",2009,6.2
"1052","CRI",2010,4.4
"1053","CRI",2011,4.2
"1054","CRI",2012,2.8
"1055","CRI",2013,2.3
"1056","CRI",2014,1.9
"1057","CRI",2015,1.8
"1058","CRI",2016,1.9
"1059","CRI",2017,2.2
"1060","CRI",2018,2.4
"1061","CRI",2019,2.6
"1062","CRI",2020,2.8
"1063","CRI",2021,2.9
"1064","CRI",2022,2.8
"1065","CRI",2023,2.7
"1066","CRI",2024,2.5
"1067","CIV",1999,25.6
"1068","CIV",2000,26.7
"1069","CIV",2001,25.3
"1070","CIV",2002,24.9
"1071","CIV",2003,25.2
"1072","CIV",2004,21.1
"1073","CIV",2005,16.8
"1074","CIV",2006,11.4
"1075","CIV",2007,12.4
"1076","CIV",2008,10.8
"1077","CIV",2009,9.5
"1078","CIV",2010,8.6
"1079","CIV",2011,10
"1080","CIV",2012,9.1
"1081","CIV",2013,7
"1082","CIV",2014,5.2
"1083","CIV",2015,6.2
"1084","CIV",2016,7.5
"1085","CIV",2017,8.4
"1086","CIV",2018,9.1
"1087","CIV",2019,9
"1088","CIV",2020,9.1
"1089","CIV",2021,9.4
"1090","CIV",2022,8.9
"1091","CIV",2023,8.4
"1092","CIV",2024,8.7
"1093","HRV",1999,3.4
"1094","HRV",2000,2.8
"1095","HRV",2001,2.8
"1096","HRV",2002,2.6
"1097","HRV",2003,2
"1098","HRV",2004,2
"1099","HRV",2005,1.4
"1100","HRV",2006,0.7
"1101","HRV",2007,0.7
"1102","HRV",2008,0.7
"1103","HRV",2009,0.8
"1104","HRV",2010,0.8
"1105","HRV",2011,0.7
"1106","HRV",2012,0.3
"1107","HRV",2013,0.4
"1108","HRV",2014,0.5
"1109","HRV",2015,0.6
"1110","HRV",2016,0.6
"1111","HRV",2017,0.8
"1112","HRV",2018,0.9
"1113","HRV",2019,1.3
"1114","HRV",2020,1.6
"1115","HRV",2021,1.9
"1116","HRV",2022,1.4
"1117","HRV",2023,1
"1118","HRV",2024,1.1
"1119","CYP",1999,0.7
"1120","CYP",2000,0.7
"1121","CYP",2001,0.7
"1122","CYP",2002,0.8
"1123","CYP",2003,0.8
"1124","CYP",2004,0.6
"1125","CYP",2005,0.6
"1126","CYP",2006,0.5
"1127","CYP",2007,0.5
"1128","CYP",2008,0.5
"1129","CYP",2009,0.5
"1130","CYP",2010,0.5
"1131","CYP",2011,0.5
"1132","CYP",2012,0.5
"1133","CYP",2013,0.6
"1134","CYP",2014,0.6
"1135","CYP",2015,0.6
"1136","CYP",2016,0.6
"1137","CYP",2017,0.5
"1138","CYP",2018,0.5
"1139","CYP",2019,0.5
"1140","CYP",2020,0.5
"1141","CYP",2021,0.5
"1142","CYP",2022,0.5
"1143","CYP",2023,0.5
"1144","CYP",2024,0.5
"1145","CZE",1999,3.9
"1146","CZE",2000,4.1
"1147","CZE",2001,2.3
"1148","CZE",2002,2.1
"1149","CZE",2003,1.6
"1150","CZE",2004,1.2
"1151","CZE",2005,2
"1152","CZE",2006,1.6
"1153","CZE",2007,1.6
"1154","CZE",2008,1.5
"1155","CZE",2009,1.2
"1156","CZE",2010,1
"1157","CZE",2011,1.1
"1158","CZE",2012,1
"1159","CZE",2013,1
"1160","CZE",2014,1
"1161","CZE",2015,0.7
"1162","CZE",2016,0.5
"1163","CZE",2017,0.5
"1164","CZE",2018,0.5
"1165","CZE",2019,0.8
"1166","CZE",2020,1.6
"1167","CZE",2021,2.3
"1168","CZE",2022,2.2
"1169","CZE",2023,1.8
"1170","CZE",2024,2.1
"1171","DNK",1999,0.6
"1172","DNK",2000,0.5
"1173","DNK",2001,0.6
"1174","DNK",2002,0.7
"1175","DNK",2003,1.1
"1176","DNK",2004,0.6
"1177","DNK",2005,0.7
"1178","DNK",2006,0.5
"1179","DNK",2007,0.5
"1180","DNK",2008,0.8
"1181","DNK",2009,0.8
"1182","DNK",2010,0.8
"1183","DNK",2011,0.9
"1184","DNK",2012,1
"1185","DNK",2013,0.9
"1186","DNK",2014,0.9
"1187","DNK",2015,1
"1188","DNK",2016,1.1
"1189","DNK",2017,1.1
"1190","DNK",2018,1.1
"1191","DNK",2019,1.1
"1192","DNK",2020,1.4
"1193","DNK",2021,1.8
"1194","DNK",2022,1.9
"1195","DNK",2023,2.4
"1196","DNK",2024,2.4
"1197","DJI",1999,15.9
"1198","DJI",2000,16.5
"1199","DJI",2001,18.6
"1200","DJI",2002,17.1
"1201","DJI",2003,16.8
"1202","DJI",2004,17
"1203","DJI",2005,16.7
"1204","DJI",2006,14.2
"1205","DJI",2007,14.3
"1206","DJI",2008,14.6
"1207","DJI",2009,15
"1208","DJI",2010,15.1
"1209","DJI",2011,15.4
"1210","DJI",2012,15.9
"1211","DJI",2013,16.1
"1212","DJI",2014,16.5
"1213","DJI",2015,16.5
"1214","DJI",2016,16.5
"1215","DJI",2017,16.5
"1216","DJI",2018,16.5
"1217","DJI",2019,16.5
"1218","DJI",2020,16.5
"1219","DJI",2021,16.5
"1220","DJI",2022,16.5
"1221","DJI",2023,16.5
"1222","DJI",2024,16.6
"1223","DMA",1999,8.9
"1224","DMA",2000,11.1
"1225","DMA",2001,11
"1226","DMA",2002,10.4
"1227","DMA",2003,11.5
"1228","DMA",2004,12.1
"1229","DMA",2005,12.1
"1230","DMA",2006,12
"1231","DMA",2007,11.8
"1232","DMA",2008,11.9
"1233","DMA",2009,11.8
"1234","DMA",2010,11.5
"1235","DMA",2011,11.5
"1236","DMA",2012,11.1
"1237","DMA",2013,11.4
"1238","DMA",2014,11.2
"1239","DMA",2015,11
"1240","DMA",2016,9.3
"1241","DMA",2017,10
"1242","DMA",2018,10.5
"1243","DMA",2019,10.1
"1244","DMA",2020,5.8
"1245","DMA",2021,5.8
"1246","DMA",2022,5.8
"1247","DMA",2023,8.7
"1248","DMA",2024,8.4
"1249","DOM",1999,16.2
"1250","DOM",2000,17.4
"1251","DOM",2001,17
"1252","DOM",2002,16.3
"1253","DOM",2003,16.7
"1254","DOM",2004,15.8
"1255","DOM",2005,16.2
"1256","DOM",2006,17.1
"1257","DOM",2007,16.6
"1258","DOM",2008,17.5
"1259","DOM",2009,18.4
"1260","DOM",2010,19.3
"1261","DOM",2011,19.5
"1262","DOM",2012,19.8
"1263","DOM",2013,20.8
"1264","DOM",2014,23.4
"1265","DOM",2015,24.3
"1266","DOM",2016,23.7
"1267","DOM",2017,23.4
"1268","DOM",2018,22.4
"1269","DOM",2019,23.2
"1270","DOM",2020,22.2
"1271","DOM",2021,22
"1272","DOM",2022,19
"1273","DOM",2023,17.9
"1274","DOM",2024,16.5
"1275","ECU",1999,13.1
"1276","ECU",2000,14.1
"1277","ECU",2001,14.4
"1278","ECU",2002,13
"1279","ECU",2003,12.2
"1280","ECU",2004,13.2
"1281","ECU",2005,13
"1282","ECU",2006,11.8
"1283","ECU",2007,10.6
"1284","ECU",2008,10.6
"1285","ECU",2009,9.6
"1286","ECU",2010,8.2
"1287","ECU",2011,7
"1288","ECU",2012,6.3
"1289","ECU",2013,5.6
"1290","ECU",2014,5.4
"1291","ECU",2015,6
"1292","ECU",2016,7.1
"1293","ECU",2017,8.4
"1294","ECU",2018,9.9
"1295","ECU",2019,11.5
"1296","ECU",2020,12.8
"1297","ECU",2021,13
"1298","ECU",2022,12.7
"1299","ECU",2023,11.9
"1300","ECU",2024,13.1
"1301","EGY",1999,8.5
"1302","EGY",2000,8.6
"1303","EGY",2001,7.3
"1304","EGY",2002,7.1
"1305","EGY",2003,7.5
"1306","EGY",2004,8.1
"1307","EGY",2005,9.2
"1308","EGY",2006,10.4
"1309","EGY",2007,10.2
"1310","EGY",2008,10.1
"1311","EGY",2009,9.6
"1312","EGY",2010,9.6
"1313","EGY",2011,8.5
"1314","EGY",2012,8.4
"1315","EGY",2013,8.4
"1316","EGY",2014,8.2
"1317","EGY",2015,8.4
"1318","EGY",2016,8.7
"1319","EGY",2017,8.6
"1320","EGY",2018,7.4
"1321","EGY",2019,6.7
"1322","EGY",2020,7.1
"1323","EGY",2021,8.8
"1324","EGY",2022,10.4
"1325","EGY",2023,12
"1326","EGY",2024,12
"1327","SLV",1999,11.9
"1328","SLV",2000,12.1
"1329","SLV",2001,12.6
"1330","SLV",2002,14
"1331","SLV",2003,14.3
"1332","SLV",2004,14.2
"1333","SLV",2005,13.1
"1334","SLV",2006,13.1
"1335","SLV",2007,12.6
"1336","SLV",2008,12.9
"1337","SLV",2009,12.9
"1338","SLV",2010,13
"1339","SLV",2011,12.9
"1340","SLV",2012,13.2
"1341","SLV",2013,13.5
"1342","SLV",2014,13.5
"1343","SLV",2015,13.8
"1344","SLV",2016,13.7
"1345","SLV",2017,14
"1346","SLV",2018,14.6
"1347","SLV",2019,15.1
"1348","SLV",2020,14.7
"1349","SLV",2021,16.2
"1350","SLV",2022,15.8
"1351","SLV",2023,15.4
"1352","SLV",2024,15.3
"1353","GNQ",1999,13.7
"1354","GNQ",2000,13.7
"1355","GNQ",2001,13.1
"1356","GNQ",2002,13.1
"1357","GNQ",2003,13
"1358","GNQ",2004,12.4
"1359","GNQ",2005,12.3
"1360","GNQ",2006,12.3
"1361","GNQ",2007,12.3
"1362","GNQ",2008,11.9
"1363","GNQ",2009,11.9
"1364","GNQ",2010,12.3
"1365","GNQ",2011,11.6
"1366","GNQ",2012,12.1
"1367","GNQ",2013,11.9
"1368","GNQ",2014,12.1
"1369","GNQ",2015,11.8
"1370","GNQ",2016,12.2
"1371","GNQ",2017,13
"1372","GNQ",2018,13.6
"1373","GNQ",2019,13.8
"1374","GNQ",2020,14.9
"1375","GNQ",2021,15.2
"1376","GNQ",2022,12.4
"1377","GNQ",2023,12.5
"1378","GNQ",2024,12.5
"1379","ERI",1999,16.2
"1380","ERI",2000,13.9
"1381","ERI",2001,16.9
"1382","ERI",2002,13.6
"1383","ERI",2003,12.7
"1384","ERI",2004,12.2
"1385","ERI",2005,13.2
"1386","ERI",2006,10.5
"1387","ERI",2007,11.1
"1388","ERI",2008,14.7
"1389","ERI",2009,11.6
"1390","ERI",2010,8.4
"1391","ERI",2011,11.7
"1392","ERI",2012,12.5
"1393","ERI",2013,13.7
"1394","ERI",2014,14.2
"1395","ERI",2015,14.8
"1396","ERI",2016,14.9
"1397","ERI",2017,18.2
"1398","ERI",2018,16.5
"1399","ERI",2019,16.2
"1400","ERI",2020,15.6
"1401","ERI",2021,15.5
"1402","ERI",2022,15.3
"1403","ERI",2023,14.8
"1404","ERI",2024,15.2
"1405","EST",1999,3.1
"1406","EST",2000,3.2
"1407","EST",2001,2.4
"1408","EST",2002,2.1
"1409","EST",2003,2.1
"1410","EST",2004,2
"1411","EST",2005,1.4
"1412","EST",2006,1.3
"1413","EST",2007,1.4
"1414","EST",2008,1.4
"1415","EST",2009,1.2
"1416","EST",2010,1.3
"1417","EST",2011,1.2
"1418","EST",2012,1.3
"1419","EST",2013,1.1
"1420","EST",2014,1
"1421","EST",2015,0.9
"1422","EST",2016,0.8
"1423","EST",2017,1
"1424","EST",2018,0.9
"1425","EST",2019,0.8
"1426","EST",2020,0.8
"1427","EST",2021,0.7
"1428","EST",2022,1
"1429","EST",2023,1.1
"1430","EST",2024,1.1
"1431","SWZ",1999,24.4
"1432","SWZ",2000,24.5
"1433","SWZ",2001,24
"1434","SWZ",2002,23
"1435","SWZ",2003,21.7
"1436","SWZ",2004,20.6
"1437","SWZ",2005,19.3
"1438","SWZ",2006,17.8
"1439","SWZ",2007,17.7
"1440","SWZ",2008,16.4
"1441","SWZ",2009,18.5
"1442","SWZ",2010,17.3
"1443","SWZ",2011,13.9
"1444","SWZ",2012,10
"1445","SWZ",2013,5.5
"1446","SWZ",2014,5.6
"1447","SWZ",2015,7.1
"1448","SWZ",2016,7.3
"1449","SWZ",2017,8.2
"1450","SWZ",2018,10.8
"1451","SWZ",2019,12.5
"1452","SWZ",2020,14.1
"1453","SWZ",2021,15.6
"1454","SWZ",2022,18.6
"1455","SWZ",2023,22.2
"1456","SWZ",2024,21.5
"1457","ETH",1999,22
"1458","ETH",2000,21.1
"1459","ETH",2001,20.7
"1460","ETH",2002,24
"1461","ETH",2003,26.2
"1462","ETH",2004,23.6
"1463","ETH",2005,22.4
"1464","ETH",2006,22.7
"1465","ETH",2007,22.6
"1466","ETH",2008,21.6
"1467","ETH",2009,22.2
"1468","ETH",2010,19.9
"1469","ETH",2011,18.3
"1470","ETH",2012,18.2
"1471","ETH",2013,15.9
"1472","ETH",2014,14.6
"1473","ETH",2015,14.5
"1474","ETH",2016,15
"1475","ETH",2017,14.8
"1476","ETH",2018,14.1
"1477","ETH",2019,16.4
"1478","ETH",2020,19.6
"1479","ETH",2021,21.1
"1480","ETH",2022,19.7
"1481","ETH",2023,19
"1482","ETH",2024,18.1
"1483","FJI",1999,8.5
"1484","FJI",2000,8.8
"1485","FJI",2001,6.4
"1486","FJI",2002,6.5
"1487","FJI",2003,6.1
"1488","FJI",2004,5.6
"1489","FJI",2005,7.8
"1490","FJI",2006,8
"1491","FJI",2007,7.8
"1492","FJI",2008,6.5
"1493","FJI",2009,3.6
"1494","FJI",2010,2.6
"1495","FJI",2011,1.7
"1496","FJI",2012,1.5
"1497","FJI",2013,0.4
"1498","FJI",2014,0.1
"1499","FJI",2015,0.1
"1500","FJI",2016,0.1
"1501","FJI",2017,0.2
"1502","FJI",2018,0.5
"1503","FJI",2019,2
"1504","FJI",2020,4.2
"1505","FJI",2021,6.3
"1506","FJI",2022,8.5
"1507","FJI",2023,9
"1508","FJI",2024,8.7
"1509","FIN",1999,1.8
"1510","FIN",2000,1.8
"1511","FIN",2001,1.8
"1512","FIN",2002,1.8
"1513","FIN",2003,2
"1514","FIN",2004,1.9
"1515","FIN",2005,1.9
"1516","FIN",2006,1.9
"1517","FIN",2007,2
"1518","FIN",2008,2.1
"1519","FIN",2009,2.4
"1520","FIN",2010,2.5
"1521","FIN",2011,2.5
"1522","FIN",2012,2.4
"1523","FIN",2013,2.5
"1524","FIN",2014,2.4
"1525","FIN",2015,2.4
"1526","FIN",2016,2.3
"1527","FIN",2017,2.1
"1528","FIN",2018,2
"1529","FIN",2019,1.9
"1530","FIN",2020,2.4
"1531","FIN",2021,2.6
"1532","FIN",2022,3
"1533","FIN",2023,2.9
"1534","FIN",2024,2.9
"1535","FRA",1999,1.5
"1536","FRA",2000,3.7
"1537","FRA",2001,3.6
"1538","FRA",2002,3.6
"1539","FRA",2003,1.7
"1540","FRA",2004,2.8
"1541","FRA",2005,3.6
"1542","FRA",2006,3.6
"1543","FRA",2007,3.6
"1544","FRA",2008,3.1
"1545","FRA",2009,2.5
"1546","FRA",2010,2.5
"1547","FRA",2011,2.6
"1548","FRA",2012,2.9
"1549","FRA",2013,2.6
"1550","FRA",2014,2.3
"1551","FRA",2015,1.6
"1552","FRA",2016,1.2
"1553","FRA",2017,0.9
"1554","FRA",2018,0.7
"1555","FRA",2019,0.7
"1556","FRA",2020,1
"1557","FRA",2021,1.6
"1558","FRA",2022,2.3
"1559","FRA",2023,2.7
"1560","FRA",2024,2.1
"1561","GAB",1999,11.6
"1562","GAB",2000,11.8
"1563","GAB",2001,11.9
"1564","GAB",2002,11.6
"1565","GAB",2003,11.4
"1566","GAB",2004,11.8
"1567","GAB",2005,11.2
"1568","GAB",2006,12
"1569","GAB",2007,11.4
"1570","GAB",2008,12.1
"1571","GAB",2009,11.9
"1572","GAB",2010,11.2
"1573","GAB",2011,10.9
"1574","GAB",2012,9.8
"1575","GAB",2013,9.7
"1576","GAB",2014,9.7
"1577","GAB",2015,9.8
"1578","GAB",2016,10
"1579","GAB",2017,10.5
"1580","GAB",2018,10.9
"1581","GAB",2019,11.5
"1582","GAB",2020,11.9
"1583","GAB",2021,12
"1584","GAB",2022,12.1
"1585","GAB",2023,12.4
"1586","GAB",2024,12.1
"1587","GMB",1999,14.5
"1588","GMB",2000,14.6
"1589","GMB",2001,15
"1590","GMB",2002,15.2
"1591","GMB",2003,15.8
"1592","GMB",2004,16.3
"1593","GMB",2005,16
"1594","GMB",2006,16.1
"1595","GMB",2007,17.4
"1596","GMB",2008,18.2
"1597","GMB",2009,19.2
"1598","GMB",2010,19.4
"1599","GMB",2011,18.9
"1600","GMB",2012,20.2
"1601","GMB",2013,22.3
"1602","GMB",2014,23.2
"1603","GMB",2015,23.5
"1604","GMB",2016,23.6
"1605","GMB",2017,23.6
"1606","GMB",2018,24.6
"1607","GMB",2019,25.7
"1608","GMB",2020,27.1
"1609","GMB",2021,27
"1610","GMB",2022,25.5
"1611","GMB",2023,21.7
"1612","GMB",2024,22.3
"1613","GEO",1999,10.3
"1614","GEO",2000,10
"1615","GEO",2001,9.8
"1616","GEO",2002,9.1
"1617","GEO",2003,9.1
"1618","GEO",2004,8.6
"1619","GEO",2005,9
"1620","GEO",2006,9
"1621","GEO",2007,9
"1622","GEO",2008,8.7
"1623","GEO",2009,8.4
"1624","GEO",2010,8.7
"1625","GEO",2011,8.4
"1626","GEO",2012,7.8
"1627","GEO",2013,7.4
"1628","GEO",2014,7.1
"1629","GEO",2015,7
"1630","GEO",2016,7.9
"1631","GEO",2017,7.5
"1632","GEO",2018,7.3
"1633","GEO",2019,9.5
"1634","GEO",2020,9.5
"1635","GEO",2021,9.7
"1636","GEO",2022,7.5
"1637","GEO",2023,6.2
"1638","GEO",2024,6.6
"1639","DEU",1999,1.1
"1640","DEU",2000,1.3
"1641","DEU",2001,1.1
"1642","DEU",2002,1
"1643","DEU",2003,1.5
"1644","DEU",2004,1.6
"1645","DEU",2005,1.3
"1646","DEU",2006,1.3
"1647","DEU",2007,1.3
"1648","DEU",2008,1.2
"1649","DEU",2009,1.2
"1650","DEU",2010,1.3
"1651","DEU",2011,1.1
"1652","DEU",2012,1.1
"1653","DEU",2013,1.1
"1654","DEU",2014,1.2
"1655","DEU",2015,1
"1656","DEU",2016,0.8
"1657","DEU",2017,0.7
"1658","DEU",2018,0.7
"1659","DEU",2019,0.7
"1660","DEU",2020,1.1
"1661","DEU",2021,1.4
"1662","DEU",2022,1.5
"1663","DEU",2023,1.2
"1664","DEU",2024,1.4
"1665","GHA",1999,16.1
"1666","GHA",2000,16.5
"1667","GHA",2001,16.3
"1668","GHA",2002,15.6
"1669","GHA",2003,15.9
"1670","GHA",2004,14.9
"1671","GHA",2005,15.6
"1672","GHA",2006,14.4
"1673","GHA",2007,13.3
"1674","GHA",2008,12.1
"1675","GHA",2009,11.6
"1676","GHA",2010,10.8
"1677","GHA",2011,10.3
"1678","GHA",2012,9.5
"1679","GHA",2013,9.3
"1680","GHA",2014,5.2
"1681","GHA",2015,5.1
"1682","GHA",2016,6
"1683","GHA",2017,6.9
"1684","GHA",2018,6.2
"1685","GHA",2019,6
"1686","GHA",2020,5.6
"1687","GHA",2021,7
"1688","GHA",2022,8.2
"1689","GHA",2023,9.4
"1690","GHA",2024,10
"1691","GRC",1999,3
"1692","GRC",2000,1.8
"1693","GRC",2001,1.7
"1694","GRC",2002,1.7
"1695","GRC",2003,1.7
"1696","GRC",2004,1.2
"1697","GRC",2005,1.1
"1698","GRC",2006,0.9
"1699","GRC",2007,0.8
"1700","GRC",2008,0.8
"1701","GRC",2009,0.8
"1702","GRC",2010,1
"1703","GRC",2011,1.2
"1704","GRC",2012,1.4
"1705","GRC",2013,1.4
"1706","GRC",2014,2.1
"1707","GRC",2015,2.6
"1708","GRC",2016,3.2
"1709","GRC",2017,3.2
"1710","GRC",2018,2.3
"1711","GRC",2019,1.7
"1712","GRC",2020,1.5
"1713","GRC",2021,1.5
"1714","GRC",2022,1.5
"1715","GRC",2023,1.5
"1716","GRC",2024,1.4
"1717","GRD",1999,10.3
"1718","GRD",2000,9.6
"1719","GRD",2001,10.3
"1720","GRD",2002,10.1
"1721","GRD",2003,9.4
"1722","GRD",2004,9.7
"1723","GRD",2005,9.5
"1724","GRD",2006,9.4
"1725","GRD",2007,8.7
"1726","GRD",2008,7.6
"1727","GRD",2009,7.7
"1728","GRD",2010,8.1
"1729","GRD",2011,7.9
"1730","GRD",2012,7.8
"1731","GRD",2013,7.6
"1732","GRD",2014,8.2
"1733","GRD",2015,8
"1734","GRD",2016,8.3
"1735","GRD",2017,8.3
"1736","GRD",2018,8.3
"1737","GRD",2019,8.3
"1738","GRD",2020,7.5
"1739","GRD",2021,6.5
"1740","GRD",2022,5.3
"1741","GRD",2023,4.7
"1742","GRD",2024,4.7
"1743","GTM",1999,17.4
"1744","GTM",2000,17.9
"1745","GTM",2001,17.8
"1746","GTM",2002,18.8
"1747","GTM",2003,18.2
"1748","GTM",2004,19.1
"1749","GTM",2005,20.4
"1750","GTM",2006,20.7
"1751","GTM",2007,21.6
"1752","GTM",2008,21.2
"1753","GTM",2009,17
"1754","GTM",2010,15.1
"1755","GTM",2011,13.6
"1756","GTM",2012,13.7
"1757","GTM",2013,14
"1758","GTM",2014,14.4
"1759","GTM",2015,16.1
"1760","GTM",2016,17
"1761","GTM",2017,17.1
"1762","GTM",2018,18.1
"1763","GTM",2019,19.2
"1764","GTM",2020,20.7
"1765","GTM",2021,20.3
"1766","GTM",2022,20.8
"1767","GTM",2023,21.3
"1768","GTM",2024,21.7
"1769","GIN",1999,20.7
"1770","GIN",2000,19.3
"1771","GIN",2001,20.3
"1772","GIN",2002,20.3
"1773","GIN",2003,20
"1774","GIN",2004,19.6
"1775","GIN",2005,19.9
"1776","GIN",2006,21.9
"1777","GIN",2007,21.2
"1778","GIN",2008,21.8
"1779","GIN",2009,24.3
"1780","GIN",2010,29.2
"1781","GIN",2011,32.1
"1782","GIN",2012,36.9
"1783","GIN",2013,38.5
"1784","GIN",2014,40.6
"1785","GIN",2015,43.1
"1786","GIN",2016,46.5
"1787","GIN",2017,48.4
"1788","GIN",2018,49.3
"1789","GIN",2019,48.7
"1790","GIN",2020,49.4
"1791","GIN",2021,50
"1792","GIN",2022,50.1
"1793","GIN",2023,50.4
"1794","GIN",2024,39.2
"1795","GNB",1999,13.6
"1796","GNB",2000,13.5
"1797","GNB",2001,13.2
"1798","GNB",2002,12
"1799","GNB",2003,10.2
"1800","GNB",2004,8.4
"1801","GNB",2005,9
"1802","GNB",2006,10
"1803","GNB",2007,7.7
"1804","GNB",2008,6.8
"1805","GNB",2009,6
"1806","GNB",2010,5
"1807","GNB",2011,4.2
"1808","GNB",2012,4
"1809","GNB",2013,3.8
"1810","GNB",2014,7.7
"1811","GNB",2015,8
"1812","GNB",2016,8.4
"1813","GNB",2017,8.3
"1814","GNB",2018,8.3
"1815","GNB",2019,8.5
"1816","GNB",2020,8.7
"1817","GNB",2021,8.9
"1818","GNB",2022,9
"1819","GNB",2023,9.1
"1820","GNB",2024,9.2
"1821","GUY",1999,15.3
"1822","GUY",2000,15.3
"1823","GUY",2001,15.2
"1824","GUY",2002,14.9
"1825","GUY",2003,14.9
"1826","GUY",2004,14.8
"1827","GUY",2005,15.3
"1828","GUY",2006,15.6
"1829","GUY",2007,14.8
"1830","GUY",2008,15
"1831","GUY",2009,14.8
"1832","GUY",2010,15.3
"1833","GUY",2011,14.9
"1834","GUY",2012,14.6
"1835","GUY",2013,14.4
"1836","GUY",2014,14.2
"1837","GUY",2015,14
"1838","GUY",2016,13.4
"1839","GUY",2017,13.4
"1840","GUY",2018,12.5
"1841","GUY",2019,12
"1842","GUY",2020,8.7
"1843","GUY",2021,4.7
"1844","GUY",2022,4.7
"1845","GUY",2023,4.7
"1846","GUY",2024,4
"1847","HTI",1999,25.2
"1848","HTI",2000,27
"1849","HTI",2001,24.5
"1850","HTI",2002,27
"1851","HTI",2003,26.8
"1852","HTI",2004,26.6
"1853","HTI",2005,29.9
"1854","HTI",2006,31.2
"1855","HTI",2007,30.5
"1856","HTI",2008,31
"1857","HTI",2009,31.1
"1858","HTI",2010,31.9
"1859","HTI",2011,33.8
"1860","HTI",2012,38.1
"1861","HTI",2013,41.7
"1862","HTI",2014,44.8
"1863","HTI",2015,47.1
"1864","HTI",2016,49
"1865","HTI",2017,43.4
"1866","HTI",2018,42.4
"1867","HTI",2019,48.8
"1868","HTI",2020,45.2
"1869","HTI",2021,42.9
"1870","HTI",2022,42.4
"1871","HTI",2023,45.4
"1872","HTI",2024,48.8
"1873","HND",1999,14.3
"1874","HND",2000,14.3
"1875","HND",2001,14.2
"1876","HND",2002,14.4
"1877","HND",2003,14.6
"1878","HND",2004,14.3
"1879","HND",2005,13.8
"1880","HND",2006,13.7
"1881","HND",2007,13.5
"1882","HND",2008,13.5
"1883","HND",2009,13.8
"1884","HND",2010,13.8
"1885","HND",2011,13.9
"1886","HND",2012,14.3
"1887","HND",2013,14.1
"1888","HND",2014,14.1
"1889","HND",2015,14.2
"1890","HND",2016,14.1
"1891","HND",2017,14.1
"1892","HND",2018,14
"1893","HND",2019,14.6
"1894","HND",2020,15.1
"1895","HND",2021,15.5
"1896","HND",2022,15.3
"1897","HND",2023,15.4
"1898","HND",2024,15.7
"1899","HUN",1999,7.8
"1900","HUN",2000,7.7
"1901","HUN",2001,7.5
"1902","HUN",2002,7.3
"1903","HUN",2003,7.1
"1904","HUN",2004,7.1
"1905","HUN",2005,6
"1906","HUN",2006,4.6
"1907","HUN",2007,4.4
"1908","HUN",2008,4.3
"1909","HUN",2009,6.5
"1910","HUN",2010,4.3
"1911","HUN",2011,3.4
"1912","HUN",2012,3
"1913","HUN",2013,2
"1914","HUN",2014,1.5
"1915","HUN",2015,1.4
"1916","HUN",2016,1.1
"1917","HUN",2017,0.9
"1918","HUN",2018,0.8
"1919","HUN",2019,1.4
"1920","HUN",2020,2.1
"1921","HUN",2021,3
"1922","HUN",2022,3.6
"1923","HUN",2023,4.5
"1924","HUN",2024,4.4
"1925","ISL",1999,2.5
"1926","ISL",2000,2.4
"1927","ISL",2001,2.4
"1928","ISL",2002,2.4
"1929","ISL",2003,2.2
"1930","ISL",2004,2.1
"1931","ISL",2005,1.7
"1932","ISL",2006,1.8
"1933","ISL",2007,1.7
"1934","ISL",2008,1.9
"1935","ISL",2009,1.9
"1936","ISL",2010,2
"1937","ISL",2011,2
"1938","ISL",2012,1.9
"1939","ISL",2013,1.8
"1940","ISL",2014,1.7
"1941","ISL",2015,1.7
"1942","ISL",2016,1.7
"1943","ISL",2017,1.5
"1944","ISL",2018,1.5
"1945","ISL",2019,1.5
"1946","ISL",2020,1.3
"1947","ISL",2021,1.6
"1948","ISL",2022,1.9
"1949","ISL",2023,2.1
"1950","ISL",2024,2
"1951","IND",1999,19.6
"1952","IND",2000,19.6
"1953","IND",2001,19.5
"1954","IND",2002,19.6
"1955","IND",2003,20.2
"1956","IND",2004,19.8
"1957","IND",2005,18
"1958","IND",2006,12.9
"1959","IND",2007,12.8
"1960","IND",2008,13.4
"1961","IND",2009,13.4
"1962","IND",2010,13.7
